gRNA,gene,T0_F,T0_M,T1_F,T1_M
Brie_Cdk6_1,Cdk6,217.940011519403,210.147782184065,156.942813235024,148.459877257992
Brie_Cdk6_2,Cdk6,253.63248584699,228.894143381454,517.122757757361,240.647060958538
Brie_Cdk6_3,Cdk6,99.5370918750029,129.27062387533,0.392762959109816,63.1154535847034
Brie_Cdk6_4,Cdk6,227.206326969834,226.751702101753,153.497946603036,176.401147369291
Brie_Ska2_1,Ska2,183.448726231686,185.15263392088,4.60315550931779,131.35297718985
Brie_Ska2_2,Ska2,193.401435419187,181.760435228019,0.584144438664724,4.38176335074752
Brie_Ska2_3,Ska2,165.430890633625,170.155544962969,4.02901107065307,24.1497367628233
Brie_Ska2_4,Ska2,93.0163513728475,90.5281440673926,0.392762959109816,11.7947533802759
Brie_Mcrs1_1,Mcrs1,153.93379553772,186.938001653965,0.392762959109816,7.2329133621046
Brie_Mcrs1_2,Mcrs1,129.566817871771,167.120419816725,0.01,17.8772067378377
Brie_Mcrs1_3,Mcrs1,142.09350357328,111.595483317792,307.751419124292,0.01
Brie_Mcrs1_4,Mcrs1,154.105393971987,198.899965465632,30.8224182083402,391.187781558191
Brie_Thoc6_1,Thoc6,313.691937840526,292.810308225885,117.135465487604,150.740797267078
Brie_Thoc6_2,Thoc6,216.22402717673,212.290223463767,87.279954677038,118.427763805031
Brie_Thoc6_3,Thoc6,202.496152435351,204.434605438194,76.5625918219632,25.8604267696375
Brie_Thoc6_4,Thoc6,132.483991254314,142.482345100156,65.2710845282236,21.1085100840424
Brie_Tuba1a_1,Tuba1a,187.395490219833,146.410154112943,588.125286672232,20.3482034143472
Brie_Tuba1a_2,Tuba1a,189.45467143104,174.261890749064,4.7945369888727,0.01
Brie_Tuba1a_3,Tuba1a,172.981221741384,155.872603098291,3.83762959109816,0.200076667423805
Brie_Tuba1a_4,Tuba1a,133.170384991383,107.489137531697,7.85664066175122,0.200076667423805
Brie_Ndufb4_1,Ndufb4,191.685451076514,240.677570419813,53.7881957549291,23.7695834279757
Brie_Ndufb4_2,Ndufb4,218.454806822205,233.357562714166,5.75144438664724,51.1406235370036
Brie_Ndufb4_3,Ndufb4,162.170520382548,156.586750191525,402.676632983526,373.13049815293
Brie_Ndufb4_4,Ndufb4,159.081748565737,168.548714003193,150.244461450603,110.254467105807
Brie_Sprtn_1,Sprtn,204.898530515092,210.147782184065,4.41177402976288,10.6542933757331
Brie_Sprtn_2,Sprtn,143.294692613151,163.728221123864,0.392762959109816,4.95199335301894
Brie_Sprtn_3,Sprtn,159.939740737074,201.578017065259,0.392762959109816,4.19168668332372
Brie_Sprtn_4,Sprtn,258.265643572206,217.824863436329,30.6310367287853,20.538280081771
Brie_Gtf3c3_1,Gtf3c3,116.182139998926,136.412094807669,4.7945369888727,0.01
Brie_Gtf3c3_2,Gtf3c3,233.555469037722,216.396569249862,18.765384996381,102.841477076279
Brie_Gtf3c3_3,Gtf3c3,256.206462360999,260.316615483745,8.81354805952576,0.01
Brie_Gtf3c3_4,Gtf3c3,193.916230721988,165.692125630257,0.775525918219632,21.8688167537376
Brie_Cfap20_1,Cfap20,293.614921031259,295.845433372129,201.343316491763,141.807193898159
Brie_Cfap20_2,Cfap20,287.26577896337,287.454205026631,63.7400326917843,131.35297718985
Brie_Cfap20_3,Cfap20,160.626134474143,164.085294670481,10.1532184164101,1.72069000681425
Brie_Cfap20_4,Cfap20,87.3536030420284,86.064724734681,100.293895286772,18.4474367401091
Brie_Rbm18_1,Rbm18,152.217811195048,158.015044377993,17.0429516803868,104.932320417941
Brie_Rbm18_2,Rbm18,140.20592079634,107.13206398508,20.4878183123752,20.7283567491948
Brie_Rbm18_3,Rbm18,276.455077604534,250.140019405162,105.461195234754,120.708683814116
Brie_Rbm18_4,Rbm18,122.702880501081,147.659911526102,271.963082447524,0.01
Brie_Eral1_1,Eral1,160.79773290841,204.97021575812,19.9136738737104,98.4697137255312
Brie_Eral1_2,Eral1,263.413596600223,240.499033646505,75.4143029446337,60.8345335756177
Brie_Eral1_3,Eral1,214.851239702592,193.186788719761,55.3192475913684,29.8520367855374
Brie_Eral1_4,Eral1,238.188626762938,218.539010529563,11.6842702528494,56.652846892294
Brie_Brpf1_1,Brpf1,221.543578639015,214.432664743469,51.6829994798251,101.130787069464
Brie_Brpf1_2,Brpf1,296.017299111,279.241513454442,130.149406097337,78.5116636460316
Brie_Brpf1_3,Brpf1,228.407516009705,199.435575785557,45.750173613623,189.32636075411
Brie_Brpf1_4,Brpf1,223.08796454742,220.324378262648,58.9554957029116,204.152340813167
Brie_B4galt7_1,B4galt7,230.295098786645,245.855136845759,102.016328602766,118.047610470183
Brie_B4galt7_2,B4galt7,300.822055270483,310.128375236807,66.4193734055531,57.4131535619892
Brie_B4galt7_3,B4galt7,141.578708270478,133.376969661425,28.9086034127911,26.8108101067566
Brie_B4galt7_4,B4galt7,268.218352759706,272.635652842029,54.3623401935938,218.218014202529
Brie_Pdcd2l_1,Pdcd2l,239.561414237076,254.781975511182,13.9808480075083,8.75352670149505
Brie_Pdcd2l_2,Pdcd2l,224.460752021558,202.64923770511,8.23940362086104,4.19168668332372
Brie_Pdcd2l_3,Pdcd2l,169.034457753238,152.480404405431,18.5740035168261,548.95141551995
Brie_Pdcd2l_4,Pdcd2l,210.389680411644,169.619934643043,3.26348515243343,491.168108623113
Brie_Smc6_1,Smc6,159.768142302806,179.082383628392,0.201381479554908,27.381040109028
Brie_Smc6_2,Smc6,177.957576335134,186.223854560731,125.364869108465,45.0581701794419
Brie_Smc6_3,Smc6,159.081748565737,164.799441763715,107.183628550748,284.554771133437
Brie_Smc6_4,Smc6,219.141200559274,212.111686690458,15.1291368848377,3.6214566810523
Brie_Eefsec_1,Eefsec,136.259156808194,139.447219953913,0.584144438664724,0.01
Brie_Eefsec_2,Eefsec,165.945685936427,154.444308911824,4.60315550931779,3.24130334620469
Brie_Eefsec_3,Eefsec,196.490207235997,215.860958929936,1.92381479554908,7.61306669695222
Brie_Eefsec_4,Eefsec,228.06431914117,237.820982046878,26.8034071376871,29.0917301158422
Brie_Adgrl2_1,Adgrl2,113.264966616383,123.378910356151,175.88957971096,413.236674979353
Brie_Adgrl2_2,Adgrl2,246.082154739231,266.208329002924,436.35977338519,236.465374275214
Brie_Adgrl2_3,Adgrl2,211.419271017248,201.578017065259,127.278683904014,226.011157566905
Brie_Adgrl2_4,Adgrl2,209.703286674575,230.322437567922,3.07210367287853,160.434707305692
Brie_Ythdc1_1,Ythdc1,200.265372789876,211.040466050608,0.584144438664724,277.331857771332
Brie_Ythdc1_2,Ythdc1,68.4777752726313,81.6013054019693,0.01,40.8764834961182
Brie_Ythdc1_3,Ythdc1,205.413325817894,188.723369387049,54.3623401935938,111.204850442926
Brie_Ythdc1_4,Ythdc1,132.998786557116,143.375028966699,124.982106149355,332.454091324236
Brie_Mocs3_1,Mocs3,245.738957870697,237.463908500261,10.5359813755199,87.0651136801029
Brie_Mocs3_2,Mocs3,222.229972376084,212.468760237075,6.13420734575705,5.33214668786655
Brie_Mocs3_3,Mocs3,206.099719554963,235.857077540485,39.0518218292012,18.4474367401091
Brie_Mocs3_4,Mocs3,85.4660202650887,104.989622705378,0.392762959109816,2.10084334166186
Brie_Arfrp1_1,Arfrp1,172.981221741384,201.042406745334,322.296411570465,0.01
Brie_Arfrp1_2,Arfrp1,154.276992406254,156.765286964834,0.201381479554908,316.297574593212
Brie_Arfrp1_3,Arfrp1,186.880694917031,197.114597732547,0.775525918219632,5.14207002044275
Brie_Arfrp1_4,Arfrp1,133.685180294185,153.016014725356,0.775525918219632,12.5550600499712
Brie_Mrps36_1,Mrps36,167.146874976298,188.544832613741,555.781816627453,388.716784881682
Brie_Mrps36_2,Mrps36,180.188355980609,145.160396699783,158.282483591909,0.01
Brie_Mrps36_3,Mrps36,186.022702745695,165.156515310332,10.7273628550748,32.1329567946231
Brie_Mrps36_4,Mrps36,199.40738061854,198.542891919015,0.392762959109816,68.0574469377223
Brie_Terf1_1,Terf1,174.182410781255,141.232587686997,0.96690739777454,7.2329133621046
Brie_Terf1_2,Terf1,221.200381770481,209.790708637448,293.206426678119,27.7611934438756
Brie_Terf1_3,Terf1,205.070128949359,175.511648162223,0.96690739777454,11.4146000454283
Brie_Terf1_4,Terf1,144.152684784487,119.094027796747,0.392762959109816,29.6619601181136
Brie_Nelfa_1,Nelfa,204.040538343756,186.759464880656,1.92381479554908,10.4642167083093
Brie_Nelfa_2,Nelfa,171.780032701514,164.263831443789,228.13672362945,347.470148050716
Brie_Nelfa_3,Nelfa,182.762332494617,201.756553838567,55.8933920300331,95.4284870467503
Brie_Nelfa_4,Nelfa,279.20065255281,226.751702101753,45.9415550931779,45.0581701794419
Brie_Pnkp_1,Pnkp,264.786384074361,214.789738290085,7.66525918219632,0.200076667423805
Brie_Pnkp_2,Pnkp,262.38400599462,236.928298180335,47.0898439705073,10.4642167083093
Brie_Pnkp_3,Pnkp,236.129445551731,181.224824908094,39.2432033087561,8.94360336891885
Brie_Pnkp_4,Pnkp,147.413055035565,134.983800621201,0.96690739777454,6.09245335756177
Brie_Polr3d_1,Polr3d,184.821513705824,141.411124460306,0.775525918219632,14.645903391633
Brie_Polr3d_2,Polr3d,194.945821327592,205.148752531428,106.418102632529,375.791571496863
Brie_Polr3d_3,Polr3d,279.372250987077,216.57510602317,75.9884473832985,49.2398568627656
Brie_Polr3d_4,Polr3d,102.282666823279,119.094027796747,11.8756517324043,68.0574469377223
Brie_Zfp574_1,Zfp574,167.146874976298,180.867751361477,19.9136738737104,17.8772067378377
Brie_Zfp574_2,Zfp574,243.67977665949,248.176114898769,2.88072219332362,50.0001635324608
Brie_Zfp574_3,Zfp574,190.312663602376,185.331170694188,89.5765324316969,93.7177970399361
Brie_Zfp574_4,Zfp574,197.862994710135,188.723369387049,427.556225325664,105.692627087636
Brie_Ncoa2_1,Ncoa2,218.798003690739,254.424901964565,107.566391509858,183.624060731396
Brie_Ncoa2_2,Ncoa2,87.3536030420284,62.1407971113464,57.6158253460273,526.902522098788
Brie_Ncoa2_3,Ncoa2,222.573169244619,223.895113728817,181.439642618053,293.678451169779
Brie_Ncoa2_4,Ncoa2,228.407516009705,197.828744825781,396.935188596879,192.367587432891
Brie_Chmp7_1,Chmp7,193.916230721988,216.57510602317,6.51697030486687,49.6200101976132
Brie_Chmp7_2,Chmp7,200.436971224144,155.158456005058,5.75144438664724,14.645903391633
Brie_Chmp7_3,Chmp7,182.762332494617,187.295075200582,217.419360774375,97.3292537209884
Brie_Chmp7_4,Chmp7,160.79773290841,193.722399039686,4.22039255020797,0.01
Brie_Pinx1_1,Pinx1,252.259698372852,265.315645136382,19.5309109146006,247.869974320642
Brie_Pinx1_2,Pinx1,180.70315128341,199.257039012249,26.0378812194675,14.0756733893616
Brie_Pinx1_3,Pinx1,129.052022568969,123.557447129459,64.1227956508942,10.4642167083093
Brie_Pinx1_4,Pinx1,176.584788860997,193.722399039686,557.121486984337,172.789690688239
Brie_Tmem135_1,Tmem135,265.47277781143,244.605379432599,225.074619956572,68.6276769399937
Brie_Tmem135_2,Tmem135,182.247537191816,206.934120264513,122.494146915141,386.62594154002
Brie_Tmem135_3,Tmem135,167.490071844832,181.046288134785,244.404149391617,304.70289788036
Brie_Tmem135_4,Tmem135,148.442645641168,111.238409771175,31.5879441265598,70.338366946808
Brie_Sirt6_1,Sirt6,219.827594296343,167.834566909959,50.1519476433859,60.0742269059225
Brie_Sirt6_2,Sirt6,281.259833764017,272.992726388646,94.7438323796794,177.541607373834
Brie_Sirt6_3,Sirt6,240.934201711214,308.521544277031,157.134194714579,11.0344467105807
Brie_Sirt6_4,Sirt6,193.744632287721,208.005340904364,37.329388513207,24.3398134302471
Brie_Rps27rt_1,Rps27rt,125.27685701509,112.131093637717,0.201381479554908,0.01
Brie_Rps27rt_2,Rps27rt,135.915959939659,120.522321983215,36.1810996358776,0.01
Brie_Rps27rt_3,Rps27rt,163.543307856686,172.655059789287,10.344599895965,3.4313800136285
Brie_Rps27rt_4,Rps27rt,178.643970072203,158.550654697918,9.00492953908067,51.5207768718513
Brie_Kifc1_1,Kifc1,210.389680411644,248.533188445386,280.192486068385,124.700293830016
Brie_Kifc1_2,Kifc1,199.40738061854,206.398509944588,0.392762959109816,7.99322003179983
Brie_Kifc1_3,Kifc1,269.934337102379,255.496122604416,332.63101146643,38.9757168218801
Brie_Kifc1_4,Kifc1,191.685451076514,179.617993948318,210.912390469509,4.38176335074752
Brie_Orc4_1,Orc4,257.064454532335,270.493211562327,131.489076454222,16.3565933984473
Brie_Orc4_2,Orc4,155.134984577591,111.416946544483,0.201381479554908,496.49025531098
Brie_Orc4_3,Orc4,176.584788860997,146.231617339634,34.8414292789932,13.695520054514
Brie_Orc4_4,Orc4,162.68531568535,144.981859926475,0.775525918219632,0.200076667423805
Brie_Trmt5_1,Trmt5,149.300637812504,154.801382458441,12.2584146915141,463.606991846661
Brie_Trmt5_2,Trmt5,241.963792316817,240.499033646505,144.69439854351,18.2573600726853
Brie_Trmt5_3,Trmt5,258.952037309275,191.579957759985,13.9808480075083,111.775080445198
Brie_Trmt5_4,Trmt5,147.06985816703,125.521351635852,35.415573717658,3.6214566810523
Brie_Gtf3c5_1,Gtf3c5,186.537498048497,228.715606608146,0.201381479554908,0.200076667423805
Brie_Gtf3c5_2,Gtf3c5,163.028512553884,225.144871141977,120.197569160482,72.6192869558937
Brie_Gtf3c5_3,Gtf3c5,139.347928625004,148.374058619336,0.775525918219632,3.81153334847611
Brie_Gtf3c5_4,Gtf3c5,150.673425286642,165.156515310332,6.89973326397669,0.01
Brie_Rapgef1_1,Rapgef1,133.685180294185,114.630608464036,15.7032813235024,8.94360336891885
Brie_Rapgef1_2,Rapgef1,146.898259732763,136.769168354286,52.065762438935,9.89398670603788
Brie_Rapgef1_3,Rapgef1,278.514258815741,212.468760237075,17.4257146394966,354.122831410549
Brie_Rapgef1_4,Rapgef1,176.241591992462,171.762375922745,185.267272209151,95.2384103793265
Brie_Cog7_1,Cog7,164.744496896557,148.016985072719,6.51697030486687,13.695520054514
Brie_Cog7_2,Cog7,227.549523838369,218.360473756255,61.0606919780156,170.508770679153
Brie_Cog7_3,Cog7,199.064183750006,256.21026969765,30.0568922901205,165.756853993558
Brie_Cog7_4,Cog7,98.6790997036667,143.017955420082,6.32558882531196,47.909320190799
Brie_Arhgef7_1,Arhgef7,180.359954414876,190.865810666751,28.7172219332362,34.4138768037088
Brie_Arhgef7_2,Arhgef7,289.496558608845,202.292164158493,77.1367362606279,56.8429235597178
Brie_Arhgef7_3,Arhgef7,307.514394206905,288.525425666482,68.1418067215472,277.521934438756
Brie_Arhgef7_4,Arhgef7,236.987437723067,188.187759067124,140.101243034193,103.221630411126
Brie_Gtf3c4_1,Gtf3c4,179.50196224354,182.296045547945,4.98591846842761,0.01
Brie_Gtf3c4_2,Gtf3c4,202.667750869618,257.995637430734,233.686786536543,77.5612803089126
Brie_Gtf3c4_3,Gtf3c4,206.957711726299,301.380073344692,0.584144438664724,0.200076667423805
Brie_Gtf3c4_4,Gtf3c4,130.768006911642,120.522321983215,39.434584788311,18.4474367401091
Brie_Cog2_1,Cog2,253.289288978456,226.216091781827,15.5118998439475,14.4558267242092
Brie_Cog2_2,Cog2,158.052157960134,157.300897284759,240.576519800519,56.652846892294
Brie_Cog2_3,Cog2,193.573033853454,245.67660007245,70.8211474353159,77.7513569763364
